Gene stable ID	Pig gene stable ID	Pig homology type	Pig orthology confidence [0 low, 1 high]
ENSMUSG00000025402	ENSSSCG00000000411	ortholog_one2one	1
ENSMUSG00000037266	ENSSSCG00000034449	ortholog_one2one	1
ENSMUSG00000023484	ENSSSCG00000000195	ortholog_one2one	1
ENSMUSG00000021596	ENSSSCG00000025286	ortholog_one2one	1
ENSMUSG00000024812	ENSSSCG00000005247	ortholog_one2one	1
ENSMUSG00000019970	ENSSSCG00000021443	ortholog_one2one	1
ENSMUSG00000032846	ENSSSCG00000025194	ortholog_one2one	1
ENSMUSG00000021408	ENSSSCG00000001009	ortholog_one2one	1
ENSMUSG00000042895	ENSSSCG00000031728	ortholog_one2one	1
ENSMUSG00000023007	ENSSSCG00000000204	ortholog_one2one	1
ENSMUSG00000045064	ENSSSCG00000002380	ortholog_one2one	1
ENSMUSG00000074277	ENSSSCG00000003063	ortholog_one2one	1
ENSMUSG00000021140	ENSSSCG00000002330	ortholog_one2one	1
ENSMUSG00000036002	ENSSSCG00000005301	ortholog_one2one	1
ENSMUSG00000002289	ENSSSCG00000013599	ortholog_one2one	1
ENSMUSG00000015950	ENSSSCG00000007722	ortholog_one2one	1
ENSMUSG00000021357	ENSSSCG00000000985	ortholog_one2one	1
ENSMUSG00000047786	ENSSSCG00000023396	ortholog_one2one	1
ENSMUSG00000041187	ENSSSCG00000026152	ortholog_one2one	1
ENSMUSG00000026458	ENSSSCG00000015474	ortholog_one2one	1
ENSMUSG00000057863	ENSSSCG00000059007	ortholog_one2one	1
ENSMUSG00000020776	ENSSSCG00000017197	ortholog_one2one	1
ENSMUSG00000003974	ENSSSCG00000015395	ortholog_one2one	1
ENSMUSG00000040414	ENSSSCG00000037536	ortholog_one2one	1
ENSMUSG00000026611	ENSSSCG00000029778	ortholog_one2one	1
ENSMUSG00000024968	ENSSSCG00000013049	ortholog_one2one	1
ENSMUSG00000037355	ENSSSCG00000037035	ortholog_one2one	1
ENSMUSG00000043668	ENSSSCG00000002835	ortholog_one2one	1
ENSMUSG00000026439	ENSSSCG00000015288	ortholog_one2one	1
ENSMUSG00000031734	ENSSSCG00000002831	ortholog_one2one	1
ENSMUSG00000022542	ENSSSCG00000007933	ortholog_one2one	1
ENSMUSG00000045751	ENSSSCG00000004344	ortholog_one2one	1
ENSMUSG00000036478	ENSSSCG00000035790	ortholog_one2one	1
ENSMUSG00000032741	ENSSSCG00000009879	ortholog_one2one	1
ENSMUSG00000039509	ENSSSCG00000010189	ortholog_one2one	1
ENSMUSG00000067889	ENSSSCG00000038508	ortholog_one2one	1
ENSMUSG00000024140	ENSSSCG00000008443	ortholog_one2one	1
ENSMUSG00000054452	ENSSSCG00000032265	ortholog_one2one	1
ENSMUSG00000044876	ENSSSCG00000035770	ortholog_one2one	1
ENSMUSG00000023066	ENSSSCG00000032574	ortholog_one2one	1
ENSMUSG00000022831	ENSSSCG00000011884	ortholog_one2one	1
ENSMUSG00000022339	ENSSSCG00000006024	ortholog_one2one	1
ENSMUSG00000050908	ENSSSCG00000027101	ortholog_one2one	1
ENSMUSG00000033966	ENSSSCG00000061556	ortholog_one2one	1
ENSMUSG00000037416	ENSSSCG00000027857	ortholog_one2one	1
ENSMUSG00000022257	ENSSSCG00000006083	ortholog_one2one	1
ENSMUSG00000033871	ENSSSCG00000014437	ortholog_one2one	1
ENSMUSG00000038805	ENSSSCG00000039283	ortholog_one2one	1
ENSMUSG00000046997	ENSSSCG00000034369	ortholog_one2one	1
ENSMUSG00000037577	ENSSSCG00000028144	ortholog_one2one	1
ENSMUSG00000035845	ENSSSCG00000000980	ortholog_one2one	1
ENSMUSG00000025417	ENSSSCG00000000436	ortholog_one2one	1
ENSMUSG00000032737	ENSSSCG00000014811	ortholog_one2one	1
ENSMUSG00000023971	ENSSSCG00000001656	ortholog_one2one	1
ENSMUSG00000033949	ENSSSCG00000014214	ortholog_one2one	1
ENSMUSG00000073542	ENSSSCG00000027007	ortholog_one2one	1
ENSMUSG00000048495	ENSSSCG00000016087	ortholog_one2one	1
ENSMUSG00000024843	ENSSSCG00000012889	ortholog_one2one	1
ENSMUSG00000053841	ENSSSCG00000003617	ortholog_one2one	1
ENSMUSG00000046034	ENSSSCG00000034714	ortholog_one2one	1
ENSMUSG00000075528	ENSSSCG00000037979	ortholog_one2one	1
ENSMUSG00000024154	ENSSSCG00000033106	ortholog_one2one	1
ENSMUSG00000021715	ENSSSCG00000016942	ortholog_one2one	1
ENSMUSG00000024290	ENSSSCG00000021893	ortholog_one2one	1
ENSMUSG00000007035	ENSSSCG00000035596	ortholog_one2one	1
ENSMUSG00000029625	ENSSSCG00000026896	ortholog_one2one	1
ENSMUSG00000036916	ENSSSCG00000012659	ortholog_one2one	1
ENSMUSG00000020175	ENSSSCG00000056696	ortholog_one2one	1
ENSMUSG00000054196	ENSSSCG00000006051	ortholog_one2one	1
ENSMUSG00000067006	ENSSSCG00000004894	ortholog_one2one	1
ENSMUSG00000035900	ENSSSCG00000031441	ortholog_one2one	1
ENSMUSG00000009640	ENSSSCG00000034096	ortholog_one2one	1
ENSMUSG00000026622	ENSSSCG00000015604	ortholog_one2one	1
ENSMUSG00000022427	ENSSSCG00000000097	ortholog_one2one	1
ENSMUSG00000044117	ENSSSCG00000032956	ortholog_one2one	1
ENSMUSG00000042729	ENSSSCG00000028025	ortholog_one2one	1
ENSMUSG00000020359	ENSSSCG00000014030	ortholog_one2one	1
ENSMUSG00000004099	ENSSSCG00000013659	ortholog_one2one	1
ENSMUSG00000029684	ENSSSCG00000016604	ortholog_one2one	1
ENSMUSG00000013846	ENSSSCG00000005943	ortholog_one2one	1
ENSMUSG00000023905	ENSSSCG00000027130	ortholog_one2one	1
ENSMUSG00000022698	ENSSSCG00000011917	ortholog_one2one	1
ENSMUSG00000071715	ENSSSCG00000000137	ortholog_one2one	1
ENSMUSG00000025221	ENSSSCG00000010570	ortholog_one2one	1
ENSMUSG00000049907	ENSSSCG00000008835	ortholog_one2one	1
ENSMUSG00000040852	ENSSSCG00000008456	ortholog_one2one	1
ENSMUSG00000041846	ENSSSCG00000002441	ortholog_one2one	1
ENSMUSG00000022701	ENSSSCG00000011913	ortholog_one2one	1
ENSMUSG00000003746	ENSSSCG00000004244	ortholog_one2one	1
ENSMUSG00000058503	ENSSSCG00000045005	ortholog_one2one	1
ENSMUSG00000024793	ENSSSCG00000040001	ortholog_one2one	1
ENSMUSG00000003352	ENSSSCG00000032967	ortholog_one2one	1
ENSMUSG00000044562	ENSSSCG00000029151	ortholog_one2one	1
ENSMUSG00000028907	ENSSSCG00000003645	ortholog_one2one	1
ENSMUSG00000020152	ENSSSCG00000008358	ortholog_one2one	1
ENSMUSG00000075704	ENSSSCG00000010131	ortholog_one2one	1
ENSMUSG00000021725	ENSSSCG00000016882	ortholog_one2one	1
ENSMUSG00000085139	ENSSSCG00000047465	ortholog_one2one	1
ENSMUSG00000008435	ENSSSCG00000038287	ortholog_one2one	1
ENSMUSG00000005107	ENSSSCG00000031700	ortholog_one2one	1
ENSMUSG00000056185	ENSSSCG00000012975	ortholog_one2one	1
ENSMUSG00000026414	ENSSSCG00000023031	ortholog_one2one	1
ENSMUSG00000028243	ENSSSCG00000006239	ortholog_one2one	1
ENSMUSG00000055839	ENSSSCG00000008061	ortholog_one2one	1
ENSMUSG00000000766	ENSSSCG00000004074	ortholog_one2one	1
ENSMUSG00000034471	ENSSSCG00000040578	ortholog_one2one	1
ENSMUSG00000024182	ENSSSCG00000023204	ortholog_one2one	1
ENSMUSG00000025494	ENSSSCG00000024389	ortholog_one2one	1
ENSMUSG00000048706	ENSSSCG00000036360	ortholog_one2one	1
ENSMUSG00000028821	ENSSSCG00000037481	ortholog_one2one	1
ENSMUSG00000073435	ENSSSCG00000008017	ortholog_one2one	1
ENSMUSG00000022504	ENSSSCG00000007901	ortholog_one2one	1
ENSMUSG00000004698	ENSSSCG00000015368	ortholog_one2one	1
ENSMUSG00000030254	ENSSSCG00000026158	ortholog_one2one	1
ENSMUSG00000044216	ENSSSCG00000000106	ortholog_one2one	1
ENSMUSG00000025266	ENSSSCG00000012336	ortholog_one2one	1
ENSMUSG00000032939	ENSSSCG00000025830	ortholog_one2one	1
ENSMUSG00000063296	ENSSSCG00000000801	ortholog_one2one	1
ENSMUSG00000025745	ENSSSCG00000008571	ortholog_one2one	1
ENSMUSG00000028546	ENSSSCG00000037291	ortholog_one2one	1
ENSMUSG00000023987	ENSSSCG00000001625	ortholog_one2one	1
ENSMUSG00000049470	ENSSSCG00000014291	ortholog_one2one	1
ENSMUSG00000063904	ENSSSCG00000030415	ortholog_one2one	1
ENSMUSG00000040390	ENSSSCG00000028036	ortholog_one2one	1
ENSMUSG00000035139	ENSSSCG00000028033	ortholog_one2one	1
ENSMUSG00000044148	ENSSSCG00000012249	ortholog_one2one	1
ENSMUSG00000075410	ENSSSCG00000028604	ortholog_one2one	1
ENSMUSG00000035673	ENSSSCG00000030042	ortholog_one2one	1
ENSMUSG00000039616	ENSSSCG00000003744	ortholog_one2one	1
ENSMUSG00000028343	ENSSSCG00000040634	ortholog_one2one	1
ENSMUSG00000022809	ENSSSCG00000011890	ortholog_one2one	1
ENSMUSG00000004270	ENSSSCG00000027205	ortholog_one2one	1
ENSMUSG00000037972	ENSSSCG00000052393	ortholog_one2one	1
ENSMUSG00000090000	ENSSSCG00000060420	ortholog_one2one	1
ENSMUSG00000022803	ENSSSCG00000011894	ortholog_one2one	1
ENSMUSG00000055963	ENSSSCG00000037733	ortholog_one2one	1
ENSMUSG00000030786	ENSSSCG00000007754	ortholog_one2one	1
ENSMUSG00000000530	ENSSSCG00000000232	ortholog_one2one	1
ENSMUSG00000030775	ENSSSCG00000023842	ortholog_one2one	1
ENSMUSG00000028551	ENSSSCG00000003876	ortholog_one2one	1
ENSMUSG00000026822	ENSSSCG00000005638	ortholog_one2one	1
ENSMUSG00000031216	ENSSSCG00000012828	ortholog_one2one	1
ENSMUSG00000025733	ENSSSCG00000062928	ortholog_one2one	1
ENSMUSG00000022772	ENSSSCG00000011841	ortholog_one2one	1
ENSMUSG00000041164	ENSSSCG00000023820	ortholog_one2one	1
ENSMUSG00000073514	ENSSSCG00000028977	ortholog_one2one	1
ENSMUSG00000030259	ENSSSCG00000000559	ortholog_one2one	1
ENSMUSG00000024423	ENSSSCG00000003713	ortholog_one2one	1
ENSMUSG00000055401	ENSSSCG00000062839	ortholog_one2one	1
ENSMUSG00000029096	ENSSSCG00000008723	ortholog_one2one	1
ENSMUSG00000051124	ENSSSCG00000031897	ortholog_one2one	1
ENSMUSG00000027669	ENSSSCG00000037583	ortholog_one2one	1
ENSMUSG00000038346	ENSSSCG00000000702	ortholog_one2one	1
ENSMUSG00000039851	ENSSSCG00000012038	ortholog_one2one	1
ENSMUSG00000022951	ENSSSCG00000012050	ortholog_one2one	1
ENSMUSG00000004789	ENSSSCG00000002374	ortholog_one2one	1
ENSMUSG00000022982	ENSSSCG00000021355	ortholog_one2one	1
ENSMUSG00000047953	ENSSSCG00000031035	ortholog_one2one	1
ENSMUSG00000041817	ENSSSCG00000014076	ortholog_one2one	1
ENSMUSG00000038751	ENSSSCG00000031474	ortholog_one2one	1
ENSMUSG00000041658	ENSSSCG00000037228	ortholog_one2one	1
ENSMUSG00000042705	ENSSSCG00000014223	ortholog_one2one	1
ENSMUSG00000027579	ENSSSCG00000036706	ortholog_one2one	1
ENSMUSG00000079157	ENSSSCG00000040130	ortholog_one2one	1
ENSMUSG00000046108	ENSSSCG00000056651	ortholog_one2one	1
ENSMUSG00000002280	ENSSSCG00000008002	ortholog_one2one	1
ENSMUSG00000019905	ENSSSCG00000053030	ortholog_one2one	1
ENSMUSG00000030094	ENSSSCG00000011602	ortholog_one2one	1
ENSMUSG00000028003	ENSSSCG00000008995	ortholog_one2one	1
ENSMUSG00000029427	ENSSSCG00000009792	ortholog_one2one	1
ENSMUSG00000027806	ENSSSCG00000011708	ortholog_one2one	1
ENSMUSG00000057123	ENSSSCG00000006696	ortholog_one2one	1
ENSMUSG00000055865	ENSSSCG00000054939	ortholog_one2one	1
ENSMUSG00000020020	ENSSSCG00000021307	ortholog_one2one	1
ENSMUSG00000062906	ENSSSCG00000000971	ortholog_one2one	1
ENSMUSG00000087687	ENSSSCG00000034876	ortholog_one2one	1
ENSMUSG00000028179	ENSSSCG00000003789	ortholog_one2one	1
ENSMUSG00000001700	ENSSSCG00000022402	ortholog_one2one	1
ENSMUSG00000044018	ENSSSCG00000027974	ortholog_one2one	1
ENSMUSG00000032002	ENSSSCG00000014989	ortholog_one2one	1
ENSMUSG00000040913	ENSSSCG00000010566	ortholog_one2one	1
ENSMUSG00000030868	ENSSSCG00000040943	ortholog_one2one	1
ENSMUSG00000005580	ENSSSCG00000007950	ortholog_one2one	1
ENSMUSG00000074576	ENSSSCG00000007475	ortholog_one2one	1
ENSMUSG00000029168	ENSSSCG00000008560	ortholog_one2one	1
ENSMUSG00000021598	ENSSSCG00000017106	ortholog_one2one	1
ENSMUSG00000035964	ENSSSCG00000013911	ortholog_one2one	1
ENSMUSG00000030316	ENSSSCG00000011578	ortholog_one2one	1
ENSMUSG00000032033	ENSSSCG00000036157	ortholog_one2one	1
ENSMUSG00000033272	ENSSSCG00000014367	ortholog_one2one	1
ENSMUSG00000096472	ENSSSCG00000013643	ortholog_one2one	1
ENSMUSG00000039760	ENSSSCG00000004158	ortholog_one2one	1
ENSMUSG00000061759	ENSSSCG00000004088	ortholog_one2one	1
ENSMUSG00000026322	ENSSSCG00000014428	ortholog_one2one	1
ENSMUSG00000032238	ENSSSCG00000004576	ortholog_one2one	1
ENSMUSG00000060739	ENSSSCG00000014075	ortholog_one2one	1
ENSMUSG00000071660	ENSSSCG00000035472	ortholog_one2one	1
ENSMUSG00000029363	ENSSSCG00000009854	ortholog_one2one	1
ENSMUSG00000022637	ENSSSCG00000022486	ortholog_one2one	1
ENSMUSG00000036510	ENSSSCG00000040687	ortholog_one2one	1
ENSMUSG00000045098	ENSSSCG00000031459	ortholog_one2one	1
ENSMUSG00000030235	ENSSSCG00000000585	ortholog_one2one	1
ENSMUSG00000021606	ENSSSCG00000017114	ortholog_one2one	1
ENSMUSG00000121920	ENSSSCG00000044155	ortholog_one2one	1
ENSMUSG00000024236	ENSSSCG00000011022	ortholog_one2one	1
ENSMUSG00000047036	ENSSSCG00000024556	ortholog_one2one	1
ENSMUSG00000026782	ENSSSCG00000034630	ortholog_one2one	1
ENSMUSG00000033554	ENSSSCG00000061017	ortholog_one2one	1
ENSMUSG00000015305	ENSSSCG00000033175	ortholog_one2one	1
ENSMUSG00000031434	ENSSSCG00000036091	ortholog_one2one	1
ENSMUSG00000021680	ENSSSCG00000014093	ortholog_one2one	1
ENSMUSG00000061533	ENSSSCG00000002410	ortholog_one2one	1
ENSMUSG00000046167	ENSSSCG00000004632	ortholog_one2one	1
ENSMUSG00000003863	ENSSSCG00000022324	ortholog_one2one	1
ENSMUSG00000011837	ENSSSCG00000013589	ortholog_one2one	1
ENSMUSG00000058897	ENSSSCG00000039813	ortholog_one2one	1
ENSMUSG00000035594	ENSSSCG00000001751	ortholog_one2one	1
ENSMUSG00000044250	ENSSSCG00000000811	ortholog_one2one	1
ENSMUSG00000029730	ENSSSCG00000032180	ortholog_one2one	1
ENSMUSG00000030247	ENSSSCG00000000573	ortholog_one2one	1
ENSMUSG00000040289	ENSSSCG00000006159	ortholog_one2one	1
ENSMUSG00000006498	ENSSSCG00000013421	ortholog_one2one	1
ENSMUSG00000021559	ENSSSCG00000010949	ortholog_one2one	1
ENSMUSG00000022758	ENSSSCG00000010101	ortholog_one2one	1
ENSMUSG00000008892	ENSSSCG00000007026	ortholog_one2one	1
ENSMUSG00000055762	ENSSSCG00000006954	ortholog_one2one	1
ENSMUSG00000031200	ENSSSCG00000012816	ortholog_one2one	1
ENSMUSG00000040855	ENSSSCG00000012150	ortholog_one2one	1
ENSMUSG00000068922	ENSSSCG00000006157	ortholog_one2one	1
ENSMUSG00000063884	ENSSSCG00000008225	ortholog_one2one	1
ENSMUSG00000032554	ENSSSCG00000011640	ortholog_one2one	1
ENSMUSG00000026020	ENSSSCG00000022225	ortholog_one2one	1
ENSMUSG00000035860	ENSSSCG00000015433	ortholog_one2one	1
ENSMUSG00000024028	ENSSSCG00000024320	ortholog_one2one	1
ENSMUSG00000021112	ENSSSCG00000002287	ortholog_one2one	1
ENSMUSG00000024034	ENSSSCG00000022568	ortholog_one2one	1
ENSMUSG00000022797	ENSSSCG00000011848	ortholog_one2one	1
ENSMUSG00000003814	ENSSSCG00000013746	ortholog_one2one	1
ENSMUSG00000031168	ENSSSCG00000032768	ortholog_one2one	1
ENSMUSG00000049625	ENSSSCG00000038110	ortholog_one2one	1
ENSMUSG00000036613	ENSSSCG00000028755	ortholog_one2one	1
ENSMUSG00000025215	ENSSSCG00000010561	ortholog_one2one	1
ENSMUSG00000037349	ENSSSCG00000013039	ortholog_one2one	1
ENSMUSG00000037104	ENSSSCG00000008437	ortholog_one2one	1
ENSMUSG00000044150	ENSSSCG00000023334	ortholog_one2one	1
ENSMUSG00000041488	ENSSSCG00000013119	ortholog_one2one	1
ENSMUSG00000031447	ENSSSCG00000009555	ortholog_one2one	1
ENSMUSG00000024436	ENSSSCG00000029425	ortholog_one2one	1
ENSMUSG00000030647	ENSSSCG00000039494	ortholog_one2one	1
ENSMUSG00000019718	ENSSSCG00000037854	ortholog_one2one	1
ENSMUSG00000022842	ENSSSCG00000052048	ortholog_one2one	1
ENSMUSG00000038387	ENSSSCG00000003183	ortholog_one2one	1
ENSMUSG00000004892	ENSSSCG00000006477	ortholog_one2one	1
ENSMUSG00000020964	ENSSSCG00000002414	ortholog_one2one	1
ENSMUSG00000042797	ENSSSCG00000014880	ortholog_one2one	1
ENSMUSG00000016942	ENSSSCG00000026067	ortholog_one2one	1
ENSMUSG00000047330	ENSSSCG00000038149	ortholog_one2one	1
ENSMUSG00000030590	ENSSSCG00000002959	ortholog_one2one	1
ENSMUSG00000028850	ENSSSCG00000003564	ortholog_one2one	1
ENSMUSG00000042197	ENSSSCG00000001497	ortholog_one2one	1
ENSMUSG00000046169	ENSSSCG00000016943	ortholog_one2one	1
ENSMUSG00000056749	ENSSSCG00000009592	ortholog_one2one	1
ENSMUSG00000024164	ENSSSCG00000013551	ortholog_one2one	1
ENSMUSG00000042515	ENSSSCG00000012548	ortholog_one2one	1
ENSMUSG00000055681	ENSSSCG00000027840	ortholog_one2one	1
ENSMUSG00000020092	ENSSSCG00000036446	ortholog_one2one	1
ENSMUSG00000075054	ENSSSCG00000030497	ortholog_one2one	1
ENSMUSG00000045467	ENSSSCG00000031810	ortholog_one2one	1
ENSMUSG00000025157	ENSSSCG00000010519	ortholog_one2one	1
ENSMUSG00000022570	ENSSSCG00000031698	ortholog_one2one	1
ENSMUSG00000028708	ENSSSCG00000003898	ortholog_one2one	1
ENSMUSG00000045103	ENSSSCG00000028148	ortholog_one2one	1
ENSMUSG00000030954	ENSSSCG00000007861	ortholog_one2one	1
ENSMUSG00000038770	ENSSSCG00000007607	ortholog_one2one	1
ENSMUSG00000040428	ENSSSCG00000003137	ortholog_one2one	1
ENSMUSG00000028111	ENSSSCG00000052889	ortholog_one2one	1
ENSMUSG00000035967	ENSSSCG00000012695	ortholog_one2one	1
ENSMUSG00000037762	ENSSSCG00000010210	ortholog_one2one	1
ENSMUSG00000032298	ENSSSCG00000001882	ortholog_one2one	1
ENSMUSG00000015806	ENSSSCG00000034811	ortholog_one2one	1
ENSMUSG00000024411	ENSSSCG00000035965	ortholog_one2one	1
ENSMUSG00000009291	ENSSSCG00000031249	ortholog_one2one	1
ENSMUSG00000039218	ENSSSCG00000023304	ortholog_one2one	1
ENSMUSG00000007850	ENSSSCG00000014022	ortholog_one2one	1
ENSMUSG00000073609	ENSSSCG00000034101	ortholog_one2one	1
ENSMUSG00000057177	ENSSSCG00000003035	ortholog_one2one	1
ENSMUSG00000001380	ENSSSCG00000014375	ortholog_one2one	1
ENSMUSG00000030120	ENSSSCG00000000690	ortholog_one2one	1
ENSMUSG00000042419	ENSSSCG00000001402	ortholog_one2one	1
ENSMUSG00000020114	ENSSSCG00000028869	ortholog_one2one	1
ENSMUSG00000022807	ENSSSCG00000026753	ortholog_one2one	1
ENSMUSG00000073007	ENSSSCG00000012450	ortholog_one2one	1
ENSMUSG00000029110	ENSSSCG00000008690	ortholog_one2one	1
ENSMUSG00000079051	ENSSSCG00000048125	ortholog_one2one	1
ENSMUSG00000054013	ENSSSCG00000039537	ortholog_one2one	1
ENSMUSG00000022634	ENSSSCG00000031775	ortholog_one2one	1
ENSMUSG00000052821	ENSSSCG00000039203	ortholog_one2one	1
ENSMUSG00000021219	ENSSSCG00000033093	ortholog_one2one	1
ENSMUSG00000015478	ENSSSCG00000001436	ortholog_one2one	1
ENSMUSG00000015291	ENSSSCG00000030421	ortholog_one2one	1
ENSMUSG00000059363	ENSSSCG00000032999	ortholog_one2one	1
ENSMUSG00000025927	ENSSSCG00000025535	ortholog_one2one	1
ENSMUSG00000031996	ENSSSCG00000015244	ortholog_one2one	1
ENSMUSG00000024597	ENSSSCG00000014255	ortholog_one2one	1
ENSMUSG00000118664	ENSSSCG00000021988	ortholog_one2one	1
ENSMUSG00000047473	ENSSSCG00000029408	ortholog_one2one	1
ENSMUSG00000038608	ENSSSCG00000016237	ortholog_one2one	1
ENSMUSG00000055782	ENSSSCG00000000781	ortholog_one2one	1
ENSMUSG00000007338	ENSSSCG00000013001	ortholog_one2one	1
ENSMUSG00000040048	ENSSSCG00000030328	ortholog_one2one	1
ENSMUSG00000019820	ENSSSCG00000004123	ortholog_one2one	1
ENSMUSG00000002221	ENSSSCG00000025221	ortholog_one2one	1
ENSMUSG00000052102	ENSSSCG00000038940	ortholog_one2one	1
ENSMUSG00000022512	ENSSSCG00000040904	ortholog_one2one	1
ENSMUSG00000089669	ENSSSCG00000036521	ortholog_one2one	1
ENSMUSG00000039929	ENSSSCG00000032024	ortholog_one2one	1
ENSMUSG00000033147	ENSSSCG00000006743	ortholog_one2one	1
ENSMUSG00000023070	ENSSSCG00000022390	ortholog_one2one	1
ENSMUSG00000042401	ENSSSCG00000010530	ortholog_one2one	1
ENSMUSG00000038637	ENSSSCG00000027045	ortholog_one2one	1
ENSMUSG00000002835	ENSSSCG00000013509	ortholog_one2one	1
ENSMUSG00000001510	ENSSSCG00000017589	ortholog_one2one	1
ENSMUSG00000037353	ENSSSCG00000032096	ortholog_one2one	1
ENSMUSG00000030061	ENSSSCG00000011506	ortholog_one2one	1
ENSMUSG00000034773	ENSSSCG00000017364	ortholog_one2one	1
ENSMUSG00000021701	ENSSSCG00000016925	ortholog_one2one	1
ENSMUSG00000052928	ENSSSCG00000004506	ortholog_one2one	1
ENSMUSG00000027938	ENSSSCG00000006560	ortholog_one2one	1
ENSMUSG00000015243	ENSSSCG00000005423	ortholog_one2one	1
ENSMUSG00000031157	ENSSSCG00000025264	ortholog_one2one	1
ENSMUSG00000034595	ENSSSCG00000031492	ortholog_one2one	1
ENSMUSG00000015126	ENSSSCG00000008030	ortholog_one2one	1
ENSMUSG00000042680	ENSSSCG00000003731	ortholog_one2one	1
ENSMUSG00000022749	ENSSSCG00000030486	ortholog_one2one	1
ENSMUSG00000031344	ENSSSCG00000012755	ortholog_one2one	1
ENSMUSG00000014177	ENSSSCG00000018027	ortholog_one2one	1
ENSMUSG00000045136	ENSSSCG00000033655	ortholog_one2one	1
ENSMUSG00000026163	ENSSSCG00000016256	ortholog_one2one	1
ENSMUSG00000025758	ENSSSCG00000055606	ortholog_one2one	1
ENSMUSG00000045969	ENSSSCG00000034818	ortholog_one2one	1
ENSMUSG00000028996	ENSSSCG00000003399	ortholog_one2one	1
ENSMUSG00000062202	ENSSSCG00000037507	ortholog_one2one	1
ENSMUSG00000028848	ENSSSCG00000053928	ortholog_one2one	1
ENSMUSG00000025453	ENSSSCG00000016877	ortholog_one2one	1
ENSMUSG00000059991	ENSSSCG00000007603	ortholog_one2one	1
ENSMUSG00000034006	ENSSSCG00000023171	ortholog_one2one	1
ENSMUSG00000020864	ENSSSCG00000038760	ortholog_one2one	1
ENSMUSG00000011148	ENSSSCG00000037334	ortholog_one2one	1
ENSMUSG00000031787	ENSSSCG00000002813	ortholog_one2one	1
ENSMUSG00000022336	ENSSSCG00000006033	ortholog_one2one	1
ENSMUSG00000030614	ENSSSCG00000014905	ortholog_one2one	1
ENSMUSG00000024767	ENSSSCG00000013045	ortholog_one2one	1
ENSMUSG00000051674	ENSSSCG00000008831	ortholog_one2one	1
ENSMUSG00000042436	ENSSSCG00000036007	ortholog_one2one	1
ENSMUSG00000025102	ENSSSCG00000030131	ortholog_one2one	1
ENSMUSG00000026667	ENSSSCG00000006342	ortholog_one2one	1
ENSMUSG00000025176	ENSSSCG00000010523	ortholog_one2one	1
ENSMUSG00000005732	ENSSSCG00000038308	ortholog_one2one	1
ENSMUSG00000028642	ENSSSCG00000039678	ortholog_one2one	1
ENSMUSG00000005338	ENSSSCG00000006415	ortholog_one2one	1
ENSMUSG00000027765	ENSSSCG00000058656	ortholog_one2one	1
ENSMUSG00000024670	ENSSSCG00000013111	ortholog_one2one	1
ENSMUSG00000014426	ENSSSCG00000004037	ortholog_one2one	1
ENSMUSG00000002475	ENSSSCG00000028010	ortholog_one2one	1
ENSMUSG00000053062	ENSSSCG00000023028	ortholog_one2one	1
ENSMUSG00000048856	ENSSSCG00000002515	ortholog_one2one	1
ENSMUSG00000052430	ENSSSCG00000029621	ortholog_one2one	1
ENSMUSG00000078938	ENSSSCG00000000963	ortholog_one2one	1
ENSMUSG00000059851	ENSSSCG00000035829	ortholog_one2one	1
ENSMUSG00000020368	ENSSSCG00000014020	ortholog_one2one	1
ENSMUSG00000026103	ENSSSCG00000016056	ortholog_one2one	1
ENSMUSG00000028879	ENSSSCG00000024927	ortholog_one2one	1
ENSMUSG00000024787	ENSSSCG00000013012	ortholog_one2one	1
ENSMUSG00000019802	ENSSSCG00000004382	ortholog_one2one	1
ENSMUSG00000036655	ENSSSCG00000025629	ortholog_one2one	1
ENSMUSG00000001289	ENSSSCG00000000267	ortholog_one2one	1
ENSMUSG00000024211	ENSSSCG00000022865	ortholog_one2one	1
ENSMUSG00000015143	ENSSSCG00000036702	ortholog_one2one	1
ENSMUSG00000025888	ENSSSCG00000028711	ortholog_one2one	1
ENSMUSG00000031386	ENSSSCG00000012793	ortholog_one2one	1
ENSMUSG00000022757	ENSSSCG00000011961	ortholog_one2one	1
ENSMUSG00000099083	ENSSSCG00000000278	ortholog_one2one	1
ENSMUSG00000042532	ENSSSCG00000040359	ortholog_one2one	1
ENSMUSG00000028109	ENSSSCG00000006649	ortholog_one2one	1
ENSMUSG00000029550	ENSSSCG00000009917	ortholog_one2one	1
ENSMUSG00000024431	ENSSSCG00000014401	ortholog_one2one	1
ENSMUSG00000032998	ENSSSCG00000023266	ortholog_one2one	1
ENSMUSG00000020627	ENSSSCG00000008593	ortholog_one2one	1
ENSMUSG00000024663	ENSSSCG00000013074	ortholog_one2one	1
ENSMUSG00000059430	ENSSSCG00000008294	ortholog_one2one	1
ENSMUSG00000016239	ENSSSCG00000012631	ortholog_one2one	1
ENSMUSG00000063281	ENSSSCG00000003741	ortholog_one2one	1
